case,time,act_A,act_B,act_C,act_D,x,y,z,del_x,del_y,del_z,qx,qy,qz,qw,act_A_norm,act_B_norm,act_C_norm,act_D_norm,r6d_1,r6d_2,r6d_3,r6d_4,r6d_5,r6d_6,act_A_norm_t1,act_B_norm_t1,act_C_norm_t1,act_D_norm_t1,del_x_t1,del_y_t1,del_z_t1,r6d_1_t1,r6d_2_t1,r6d_3_t1,r6d_4_t1,r6d_5_t1,r6d_6_t1,qx_t1,qy_t1,qz_t1,qw_t1
../raw_mocap_data/Case2.csv,1749907774.2,0.013801659151087123,-0.014320132823561638,0.029876175998648665,-0.008078876115847579,0.14171972932000002,0.06819544328,1.23915580744,0.01001303307000002,0.10358199378,0.04418540831499995,0.35564615760549684,0.05260437670071173,-0.24960044246597796,0.899137480729818,0.16878423088142006,-0.17512478596127679,0.3653638546212512,-0.09879876590722798,0.8698647973454354,-0.4114331371621341,-0.27213601008339444,0.4862673149494951,0.6224308594024683,0.6132894289610032,0.16452593968662702,-0.178761671440594,0.35030223858114734,-0.10629393580153046,0.010059370910000025,0.09313407874000001,0.038764328944999926,0.868269470038538,-0.42713829581840507,-0.25231132286194613,0.4894739432144036,0.654806533177545,0.5758851126936237,0.33009140755593697,0.04721089823084468,-0.25226255383819424,0.9083911039178054
../raw_mocap_data/Case2.csv,1749907774.3,0.01414986397644133,-0.014022740978986184,0.031107779743646043,-0.007465988409333522,0.14167339148,0.07864335832,1.24457688681,0.00996669523000002,0.11402990882000001,0.04960648768499998,0.38092533478913226,0.05795709460410679,-0.24674492788162097,0.8891871597507085,0.17304252207621307,-0.1714879004819595,0.380425470661355,-0.09130359601292551,0.8715158314994887,-0.39465019188095435,-0.2910521971985112,0.48295949454285353,0.5880256597609625,0.6488265947798354,0.16878423088142006,-0.17512478596127679,0.3653638546212512,-0.09879876590722798,0.01001303307000002,0.10358199378,0.04418540831499995,0.8698647973454354,-0.4114331371621341,-0.27213601008339444,0.4862673149494951,0.6224308594024683,0.6132894289610032,0.35564615760549684,0.05260437670071173,-0.24960044246597796,0.899137480729818
../raw_mocap_data/Case2.csv,1749907774.4,0.014498068801795536,-0.01372534913441073,0.03233938348864343,-0.006853100702819467,0.14162705364,0.08909127336,1.24999796618,0.009920357390000018,0.12447782386,0.055027567055000004,0.4059093515050774,0.06326490438092951,-0.2436982226841376,0.8785478509990174,0.1773008132710061,-0.16785101500264227,0.3954870867014588,-0.08380842611862305,0.8732174562685288,-0.3768414670422706,-0.3090012666403644,0.479560732283446,0.5516975492426401,0.6823864874185523,0.17304252207621307,-0.1714879004819595,0.380425470661355,-0.09130359601292551,0.00996669523000002,0.11402990882000001,0.04960648768499998,0.8715158314994887,-0.39465019188095435,-0.2910521971985112,0.48295949454285353,0.5880256597609625,0.6488265947798354,0.38092533478913226,0.05795709460410679,-0.24674492788162097,0.8891871597507085
../raw_mocap_data/Case2.csv,1749907774.5,0.014846273627149742,-0.013427957289835276,0.03357098723364081,-0.006240212996305411,0.14158071579999998,0.0995391884,1.25541904555,0.009874019550000016,0.1349257389,0.06044864642500003,0.43057884885702086,0.06852369326819711,-0.24046268761682543,0.8672277983563154,0.18155910446579915,-0.16421412952332504,0.4105487027415627,-0.07631325622432057,0.8749643986499582,-0.3580621484038601,-0.3259275977506803,0.4760815602712677,0.5135591015621118,0.7138651113287384,0.1773008132710061,-0.16785101500264227,0.3954870867014588,-0.08380842611862305,0.009920357390000018,0.12447782386,0.055027567055000004,0.8732174562685288,-0.3768414670422706,-0.3090012666403644,0.479560732283446,0.5516975492426401,0.6823864874185523,0.4059093515050774,0.06326490438092951,-0.2436982226841376,0.8785478509990174
../raw_mocap_data/Case2.csv,1749907774.6,0.015194478452503952,-0.013130565445259822,0.03480259097863819,-0.005627325289791354,0.14153437796,0.10998710344000001,1.26084012492,0.009827681710000013,0.14537365394,0.06586972579500006,0.45491471165436964,0.07372938648682376,-0.23704082973804072,0.8552357731794196,0.1858173956605922,-0.16057724404400778,0.42561031878166655,-0.0688180863300181,0.8767512452107556,-0.3383704294039948,-0.34177873913739254,0.4725327597804228,0.473728500315046,0.7431649204070083,0.18155910446579915,-0.16421412952332504,0.4105487027415627,-0.07631325622432057,0.009874019550000016,0.1349257389,0.06044864642500003,0.8749643986499582,-0.3580621484038601,-0.3259275977506803,0.4760815602712677,0.5135591015621118,0.7138651113287384,0.43057884885702086,0.06852369326819711,-0.24046268761682543,0.8672277983563154
../raw_mocap_data/Case2.csv,1749907774.7,0.015542683277858156,-0.01283317360068437,0.036034194723635574,-0.005014437583277299,0.14148804012,0.12043501848000002,1.26626120429,0.009781343870000011,0.15582156898000002,0.07129080516500008,0.4788980832236792,0.07887795039896832,-0.2334353004786011,0.8425810675038985,0.19007568685538523,-0.15694035856469052,0.44067193482177036,-0.061322916435715635,0.8785724588626463,-0.3178273308313493,-0.3565055712112559,0.4689253278500628,0.4323291727503025,0.7701951202713182,0.1858173956605922,-0.16057724404400778,0.42561031878166655,-0.0688180863300181,0.009827681710000013,0.14537365394,0.06586972579500006,0.8767512452107556,-0.3383704294039948,-0.34177873913739254,0.4725327597804228,0.473728500315046,0.7431649204070083,0.45491471165436964,0.07372938648682376,-0.23704082973804072,0.8552357731794196
../raw_mocap_data/Case2.csv,1749907774.8,0.015890888103212365,-0.012535781756108916,0.037265798468632955,-0.004401549876763243,0.14144170227999997,0.13088293352000002,1.2716822836600001,0.00973500603000001,0.16626948402,0.07671188453500011,0.5025103800197699,0.08396539563350355,-0.22964889358732105,0.8292734868441263,0.19433397805017824,-0.1533034730853733,0.45573355086187417,-0.05382774654141316,0.8804223960204574,-0.29649651173350244,-0.3700624583978529,0.4652704432067113,0.38948940729301174,0.7948719496150115,0.19007568685538523,-0.15694035856469052,0.44067193482177036,-0.061322916435715635,0.009781343870000011,0.15582156898000002,0.07129080516500008,0.8785724588626463,-0.3178273308313493,-0.3565055712112559,0.4689253278500628,0.4323291727503025,0.7701951202713182,0.4788980832236792,0.07887795039896832,-0.2334353004786011,0.8425810675038985
../raw_mocap_data/Case2.csv,1749907774.9,0.01623909292856657,-0.012238389911533462,0.038497402213630336,-0.003788662170249188,0.14139536443999998,0.14133084856,1.2771033630300002,0.009688668190000008,0.17671739906000003,0.08213296390500015,0.5257333060252094,0.0889877801771853,-0.22568454296627227,0.815323342595467,0.19859226924497128,-0.14966658760605606,0.47079516690197803,-0.0463325766471107,0.8822953240904835,-0.27444407214999034,-0.3824073905533202,0.4615794316235753,0.3453419560038167,0.8171189397667363,0.19433397805017824,-0.1533034730853733,0.45573355086187417,-0.05382774654141316,0.00973500603000001,0.16626948402,0.07671188453500011,0.8804223960204574,-0.29649651173350244,-0.3700624583978529,0.4652704432067113,0.38948940729301174,0.7948719496150115,0.5025103800197699,0.08396539563350355,-0.22964889358732105,0.8292734868441263
../raw_mocap_data/Case2.csv,1749907775.0,0.016587297753920777,-0.011940998066958008,0.03972900595862772,-0.0031757744637351325,0.14134902659999998,0.1517787636,1.2825244424000002,0.009642330350000006,0.1871653141,0.08755404327500016,0.5485488669270057,0.09394121242912629,-0.22154532039744598,0.8007414440444787,0.20285056043976432,-0.1460297021267388,0.48585678294208184,-0.03883740675280823,0.8841854392346779,-0.2517383482812025,-0.3935021131455744,0.457863730824188,0.3000236232061824,0.8368671516519158,0.19859226924497128,-0.14966658760605606,0.47079516690197803,-0.0463325766471107,0.009688668190000008,0.17671739906000003,0.08213296390500015,0.8822953240904835,-0.27444407214999034,-0.3824073905533202,0.4615794316235753,0.3453419560038167,0.8171189397667363,0.5257333060252094,0.0889877801771853,-0.22568454296627227,0.815323342595467
../raw_mocap_data/Case3.csv,1749907906.1,0.00033881167729573155,0.000915978681966095,-0.0016063110733852894,0.0004603971981138287,0.25700419282500003,-0.067908051965,1.241993906715,0.0018906205749999962,-0.0002479027150000007,0.0012383484650000166,0.055640755143582694,-0.3804433021483991,-0.248524674565263,0.8890458291616378,0.004143419841048569,0.0112017515899345,-0.01964401352835097,0.005630322132501186,0.5869967599653041,-0.4842359559737111,0.6488068608857812,0.39956334549029066,0.870279184998564,0.2880334582975421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950559572445293,-0.4863200037645961,0.6398447168541757,0.4026299443802777,0.8694168746516826,0.28636240318735107,0.05585784621628166,-0.37456716044989635,-0.24934206161463604,0.8912956185454649
../raw_mocap_data/Case3.csv,1749907906.2,0.0006776233545914631,0.00183195736393219,-0.003212622146770579,0.0009207943962276574,0.25889481340000003,-0.06815595468,1.2432322551800001,0.0037812411499999923,-0.0004958054300000014,0.002476696930000033,0.05542142142330608,-0.38630410975864593,-0.2476972705192126,0.8867602060356184,0.008286839682097138,0.022403503179869,-0.03928802705670194,0.011260644265002373,0.5788303939218242,-0.4821152110091325,0.6576627542942701,0.39647711955117654,0.8711490564495048,0.2896639693153773,0.004143419841048569,0.0112017515899345,-0.01964401352835097,0.005630322132501186,0.0018906205749999962,-0.0002479027150000007,0.0012383484650000166,0.5869967599653041,-0.4842359559737111,0.6488068608857812,0.39956334549029066,0.870279184998564,0.2880334582975421,0.055640755143582694,-0.3804433021483991,-0.248524674565263,0.8890458291616378
../raw_mocap_data/Case3.csv,1749907906.3,0.0010164350318871947,0.0027479360458982855,-0.004818933220155868,0.0013811915943414863,0.26078543397500004,-0.06840385739499999,1.244470603645,0.005671861724999989,-0.0007437081450000023,0.00371504539500005,0.05519985389588245,-0.3921493470558417,-0.2468598828257029,0.8844388412913754,0.01243025952314571,0.03360525476980351,-0.058932040585052914,0.01689096639750356,0.5705581757099147,-0.4799581107810751,0.6664109693170092,0.39337176412968244,0.8720263487623071,0.2912536733670169,0.008286839682097138,0.022403503179869,-0.03928802705670194,0.011260644265002373,0.0037812411499999923,-0.0004958054300000014,0.002476696930000033,0.5788303939218242,-0.4821152110091325,0.6576627542942701,0.39647711955117654,0.8711490564495048,0.2896639693153773,0.05542142142330608,-0.38630410975864593,-0.2476972705192126,0.8867602060356184
../raw_mocap_data/Case3.csv,1749907906.4,0.0013552467091829262,0.00366391472786438,-0.006425244293541158,0.0018415887924553148,0.26267605455000004,-0.06865176011,1.2457089521100002,0.007562482299999985,-0.0009916108600000028,0.004953393860000066,0.05497606149177793,-0.3979787784427657,-0.2460125452363514,0.8820818284934729,0.016573679364194276,0.044807006359738,-0.07857605411340388,0.022521288530004745,0.5621814389910726,-0.47776500306101244,0.6750500955514621,0.39024777987664383,0.872910920498369,0.2928023141575917,0.01243025952314571,0.03360525476980351,-0.058932040585052914,0.01689096639750356,0.005671861724999989,-0.0007437081450000023,0.00371504539500005,0.5705581757099147,-0.4799581107810751,0.6664109693170092,0.39337176412968244,0.8720263487623071,0.2912536733670169,0.05519985389588245,-0.3921493470558417,-0.2468598828257029,0.8844388412913754
../raw_mocap_data/Case3.csv,1749907906.5,0.0016940583864786577,0.004579893409830475,-0.008031555366926447,0.0023019859905691435,0.264566675125,-0.068899662825,1.246947300575,0.00945310287499998,-0.0012395135750000036,0.0061917423250000825,0.05475005323113415,-0.4037921689592677,-0.24515529190381447,0.8796892626433006,0.020717099205242846,0.0560087579496725,-0.09822006764175484,0.02815161066250593,0.5537015342774516,-0.47553624142560935,0.6835787401825784,0.3871056704462693,0.8738026290454872,0.294309642012523,0.016573679364194276,0.044807006359738,-0.07857605411340388,0.022521288530004745,0.007562482299999985,-0.0009916108600000028,0.004953393860000066,0.5621814389910726,-0.47776500306101244,0.6750500955514621,0.39024777987664383,0.872910920498369,0.2928023141575917,0.05497606149177793,-0.3979787784427657,-0.2460125452363514,0.8820818284934729
../raw_mocap_data/Case3.csv,1749907906.6,0.0020328700637743894,0.005495872091796571,-0.009637866440311737,0.0027623831886829727,0.2664572957,-0.06914756554,1.24818564904,0.011343723449999978,-0.0014874162900000046,0.0074300907900001,0.05452183822340476,-0.40958928429173885,-0.24428815738041093,0.8772612401752432,0.02486051904629142,0.06721050953960701,-0.11786408117010583,0.03378193279500712,0.5451198287141297,-0.4732721851997172,0.6919955282073453,0.3839459424149399,0.8747013306408491,0.2957754139177764,0.020717099205242846,0.0560087579496725,-0.09822006764175484,0.02815161066250593,0.00945310287499998,-0.0012395135750000036,0.0061917423250000825,0.5537015342774516,-0.47553624142560935,0.6835787401825784,0.3871056704462693,0.8738026290454872,0.294309642012523,0.05475005323113415,-0.4037921689592677,-0.24515529190381447,0.8796892626433006
../raw_mocap_data/Case3.csv,1749907906.7,0.002371681741070121,0.006411850773762665,-0.011244177513697027,0.0032227803867968014,0.268347916275,-0.06939546825500001,1.249423997505,0.013234344024999973,-0.001735319005000005,0.008668439255000117,0.05429142566698817,-0.4153698907825545,-0.2434111766167293,0.8747978589527949,0.029003938887339986,0.07841226112954151,-0.1375080946984568,0.03941225492750831,0.5364377058586964,-0.47097319939844295,0.7002991026564673,0.38076910519953877,0.8756068803942106,0.29719939355904,0.02486051904629142,0.06721050953960701,-0.11786408117010583,0.03378193279500712,0.011343723449999978,-0.0014874162900000046,0.0074300907900001,0.5451198287141297,-0.4732721851997172,0.6919955282073453,0.3839459424149399,0.8747013306408491,0.2957754139177764,0.05452183822340476,-0.40958928429173885,-0.24428815738041093,0.8772612401752432
../raw_mocap_data/Case3.csv,1749907906.8,0.0027104934183658524,0.00732782945572876,-0.012850488587082315,0.0036831775849106296,0.27023853685,-0.06964337097000001,1.2506623459700001,0.01512496459999997,-0.0019832217200000057,0.009906787720000133,0.054058824848856844,-0.4211337554394934,-0.2425243849602191,0.8722992182646143,0.03314735872838855,0.089614012719476,-0.15715210822680775,0.04504257706000949,0.5276565654581931,-0.46863965466830076,0.7084881248131402,0.37757567097532124,0.8765191323112563,0.298581351359824,0.029003938887339986,0.07841226112954151,-0.1375080946984568,0.03941225492750831,0.013234344024999973,-0.001735319005000005,0.008668439255000117,0.5364377058586964,-0.47097319939844295,0.7002991026564673,0.38076910519953877,0.8756068803942106,0.29719939355904,0.05429142566698817,-0.4153698907825545,-0.2434111766167293,0.8747978589527949
../raw_mocap_data/Case3.csv,1749907906.9,0.003049305095661584,0.008243808137694856,-0.014456799660467605,0.004143574783024458,0.272129157425,-0.069891273685,1.2519006944350002,0.017015585174999966,-0.0022311244350000066,0.011145136185000149,0.053824045144182986,-0.4268806459451277,-0.24162781815376627,0.869765418820522,0.037290778569437126,0.1008157643094105,-0.1767961217551587,0.050672899192510674,0.5187778232234421,-0.466271927227456,0.7165612744288805,0.3743661545933418,0.877437939317135,0.2999210645184732,0.03314735872838855,0.089614012719476,-0.15715210822680775,0.04504257706000949,0.01512496459999997,-0.0019832217200000057,0.009906787720000133,0.5276565654581931,-0.46863965466830076,0.7084881248131402,0.37757567097532124,0.8765191323112563,0.298581351359824,0.054058824848856844,-0.4211337554394934,-0.2425243849602191,0.8722992182646143
../raw_mocap_data/Case3.csv,1749907907.0,0.0033881167729573154,0.00915978681966095,-0.016063110733852894,0.004603971981138287,0.274019778,-0.0701391764,1.2531390429000002,0.01890620574999996,-0.002479027150000007,0.012383484650000165,0.05358709601596068,-0.43261033066618726,-0.2407215123342522,0.8671965627474423,0.04143419841048569,0.112017515899345,-0.19644013528350968,0.05630322132501186,0.5098029106008051,-0.46387039880507014,0.7245172499363786,0.37114107349744824,0.8783631532801734,0.30121831704408764,0.037290778569437126,0.1008157643094105,-0.1767961217551587,0.050672899192510674,0.017015585174999966,-0.0022311244350000066,0.011145136185000149,0.5187778232234421,-0.466271927227456,0.7165612744288805,0.3743661545933418,0.877437939317135,0.2999210645184732,0.053824045144182986,-0.4268806459451277,-0.24162781815376627,0.869765418820522
../raw_mocap_data/Case3.csv,1749907907.1,0.0027872024467886507,0.007587466975003048,-0.016212377734398115,0.004582257455002155,0.27091570084,-0.06938153562000002,1.2513647151300002,0.01580212858999996,-0.0017213863700000082,0.010609156880000126,0.05424502763406056,-0.42571699128082396,-0.2415047433061413,0.8703435983980222,0.034085454229970565,0.09278919032087464,-0.19826556189397754,0.056037668498882774,0.5208810045908754,-0.4665702745511502,0.7148392532322669,0.3741981547258806,0.8774658718752297,0.3000489704931332,0.04143419841048569,0.112017515899345,-0.19644013528350968,0.05630322132501186,0.01890620574999996,-0.002479027150000007,0.012383484650000165,0.5098029106008051,-0.46387039880507014,0.7245172499363786,0.37114107349744824,0.8783631532801734,0.30121831704408764,0.05358709601596068,-0.43261033066618726,-0.2407215123342522,0.8671965627474423
../raw_mocap_data/Case3.csv,1749907907.2,0.002186288120619986,0.006015147130345145,-0.016361644734943333,0.004560542928866023,0.26781162368,-0.06862389484,1.2495903873600003,0.012698051429999958,-0.0009637455900000089,0.008834829110000088,0.05489978763836864,-0.4187987609526434,-0.24227385390961934,0.8734397465501402,0.026736710049455433,0.07356086474240428,-0.20009098850444537,0.05577211567275369,0.5318219550726222,-0.4692071531881113,0.7049894009840447,0.37723930103006315,0.876578786058085,0.29883129285816706,0.034085454229970565,0.09278919032087464,-0.19826556189397754,0.056037668498882774,0.01580212858999996,-0.0017213863700000082,0.010609156880000126,0.5208810045908754,-0.4665702745511502,0.7148392532322669,0.3741981547258806,0.8774658718752297,0.3000489704931332,0.05424502763406056,-0.42571699128082396,-0.2415047433061413,0.8703435983980222
../raw_mocap_data/Case3.csv,1749907907.3,0.0015853737944513209,0.004442827285687241,-0.016510911735488555,0.004538828402729891,0.26470754651999995,-0.06786625406,1.24781605959,0.009593974269999955,-0.0002061048100000097,0.007060501340000046,0.05555133774618969,-0.4118560441787155,-0.2430287991761077,0.8764848261773206,0.0193879658689403,0.054332539163933935,-0.2019164151149132,0.0555065628466246,0.5426232032889582,-0.4717804180298703,0.6949699967739549,0.3802638011779445,0.8757021032912558,0.29756556891712377,0.026736710049455433,0.07356086474240428,-0.20009098850444537,0.05577211567275369,0.012698051429999958,-0.0009637455900000089,0.008834829110000088,0.5318219550726222,-0.4692071531881113,0.7049894009840447,0.37723930103006315,0.876578786058085,0.29883129285816706,0.05489978763836864,-0.4187987609526434,-0.24227385390961934,0.8734397465501402
../raw_mocap_data/Case3.csv,1749907907.4,0.000984459468282656,0.002870507441029339,-0.016660178736033773,0.004517113876593758,0.26160346936,-0.06710861328,1.24604173182,0.006489897109999953,0.0005515359699999891,0.005286173570000007,0.05619963986250564,-0.4048892468877903,-0.24376953496525053,0.8794786592389767,0.012039221688425175,0.035104213585463576,-0.20374184172538107,0.055241010020495515,0.5532822231549269,-0.4742894672676847,0.6847833838373105,0.3832709478305049,0.8748360286043002,0.2962520946845139,0.0193879658689403,0.054332539163933935,-0.2019164151149132,0.0555065628466246,0.009593974269999955,-0.0002061048100000097,0.007060501340000046,0.5426232032889582,-0.4717804180298703,0.6949699967739549,0.3802638011779445,0.8757021032912558,0.29756556891712377,0.05555133774618969,-0.4118560441787155,-0.2430287991761077,0.8764848261773206
../raw_mocap_data/Case3.csv,1749907907.5,0.0003835451421139915,0.0012981875963714363,-0.016809445736578995,0.004495399350457626,0.25849939219999996,-0.06635097250000001,1.24426740405,0.003385819949999952,0.001309176749999988,0.0035118457999999686,0.05684465608220292,-0.3978987764165648,-0.24449601796749584,0.8824210706908209,0.004690477507910046,0.015875888006993223,-0.2055672683358489,0.054975457194366424,0.5637965218484771,-0.4767337141108977,0.6744319445144845,0.38626003770718176,0.8739807645458681,0.29489117734219605,0.012039221688425175,0.035104213585463576,-0.20374184172538107,0.055241010020495515,0.006489897109999953,0.0005515359699999891,0.005286173570000007,0.5532822231549269,-0.4742894672676847,0.6847833838373105,0.3832709478305049,0.8748360286043002,0.2962520946845139,0.05619963986250564,-0.4048892468877903,-0.24376953496525053,0.8794786592389767
../raw_mocap_data/Case3.csv,1749907907.6,-0.00021736918405467387,-0.0002741322482864672,-0.016958712737124217,0.004473684824321493,0.25539531503999996,-0.06559333172000001,1.2424930762800002,0.00028174278999994716,0.0020668175299999878,0.0017375180299999274,0.0574863486922887,-0.39088504148586584,-0.24520820570662766,0.8853118884950987,-0.002658266672605089,-0.003352437571477143,-0.20739269494631674,0.05470990436823733,0.5741636403934586,-0.47911258692417075,0.6639180996937505,0.38923037175034586,0.8731365111363298,0.29348313516753544,0.004690477507910046,0.015875888006993223,-0.2055672683358489,0.054975457194366424,0.003385819949999952,0.001309176749999988,0.0035118457999999686,0.5637965218484771,-0.4767337141108977,0.6744319445144845,0.38626003770718176,0.8739807645458681,0.29489117734219605,0.05684465608220292,-0.3978987764165648,-0.24449601796749584,0.8824210706908209
../raw_mocap_data/Case3.csv,1749907907.7,-0.0008182835102233383,-0.0018464520929443707,-0.017107979737669435,0.004451970298185362,0.25229123787999996,-0.06483569094000001,1.24071874851,-0.0028223343700000533,0.0028244583099999864,-3.680974000011116e-05,0.05812468017409591,-0.38384845217675356,-0.24590605654224953,0.8881509436306475,-0.010007010853120219,-0.022580763149947503,-0.2092181215567846,0.05444435154210825,0.584381154234701,-0.48142552936117167,0.6532443082451115,0.39218125528878944,0.8723034658209982,0.2920282974589692,-0.002658266672605089,-0.003352437571477143,-0.20739269494631674,0.05470990436823733,0.00028174278999994716,0.0020668175299999878,0.0017375180299999274,0.5741636403934586,-0.47911258692417075,0.6639180996937505,0.38923037175034586,0.8731365111363298,0.29348313516753544,0.0574863486922887,-0.39088504148586584,-0.24520820570662766,0.8853118884950987
../raw_mocap_data/Case3.csv,1749907907.8,-0.001419197836392003,-0.003418771937602273,-0.017257246738214656,0.004430255772049229,0.24918716071999997,-0.06407805016000001,1.2389444207399998,-0.0059264115300000555,0.003582099089999986,-0.0018111375100001497,0.05875961320547686,-0.3767894199065444,-0.2465895296722192,0.8909380701027801,-0.017355755033635345,-0.04180908872841785,-0.21104354816725243,0.054178798715979165,0.5944466738050471,-0.48367200049468756,0.6424130664452453,0.39511199820018933,0.8714818234239531,0.29052700445899293,-0.010007010853120219,-0.022580763149947503,-0.2092181215567846,0.05444435154210825,-0.0028223343700000533,0.0028244583099999864,-3.680974000011116e-05,0.584381154234701,-0.48142552936117167,0.6532443082451115,0.39218125528878944,0.8723034658209982,0.2920282974589692,0.05812468017409591,-0.38384845217675356,-0.24590605654224953,0.8881509436306475
../raw_mocap_data/Case3.csv,1749907907.9,-0.002020112162560668,-0.004991091782260175,-0.017406513738759878,0.004408541245913097,0.24608308356,-0.06332040938000001,1.2371700929699998,-0.009030488690000057,0.004339739869999984,-0.003585465280000189,0.05939111066298548,-0.3697083574047565,-0.2472585851350342,0.8936731049529885,-0.024704499214150473,-0.061037414306888194,-0.2128689747777203,0.053913245889850074,0.604357845084196,-0.4858514749431307,0.6314269073936998,0.3980219150725048,0.8706717761024764,0.2889796072745888,-0.017355755033635345,-0.04180908872841785,-0.21104354816725243,0.054178798715979165,-0.0059264115300000555,0.003582099089999986,-0.0018111375100001497,0.5944466738050471,-0.48367200049468756,0.6424130664452453,0.39511199820018933,0.8714818234239531,0.29052700445899293,0.05875961320547686,-0.3767894199065444,-0.2465895296722192,0.8909380701027801
../raw_mocap_data/Case3.csv,1749907908.0,-0.0026210264887293324,-0.006563411626918077,-0.017555780739305096,0.004386826719776965,0.24297900639999997,-0.06256276860000001,1.2353957651999998,-0.012134565850000056,0.005097380649999983,-0.005359793050000228,0.060019135624047794,-0.36260567868897736,-0.24791318381216837,0.8963558882684725,-0.0320532433946656,-0.08026573988535855,-0.21469440138818813,0.05364769306372099,0.6141123501492403,-0.48796344299340977,0.6202884004204772,0.4009103253642753,0.8698735133021124,0.28738646779511157,-0.024704499214150473,-0.061037414306888194,-0.2128689747777203,0.053913245889850074,-0.009030488690000057,0.004339739869999984,-0.003585465280000189,0.604357845084196,-0.4858514749431307,0.6314269073936998,0.3980219150725048,0.8706717761024764,0.2889796072745888,0.05939111066298548,-0.3697083574047565,-0.2472585851350342,0.8936731049529885
../raw_mocap_data/Case3.csv,1749907908.1,-0.0020036145735703895,-0.010007609588070333,-0.01654745421092486,0.0046406801868168765,0.23118320584,-0.06034604236000001,1.2316509210099997,-0.023930366410000056,0.007314106889999984,-0.009104637240000213,0.05741863573438035,-0.3291867372830998,-0.2518609669334543,0.9082429441524198,-0.02450274572649804,-0.12238577034783008,-0.20236330295234645,0.05675213592250137,0.6564042906645059,-0.4953047989627265,0.5690400366597417,0.4196989855361366,0.866538307211496,0.27011872144479887,-0.0320532433946656,-0.08026573988535855,-0.21469440138818813,0.05364769306372099,-0.012134565850000056,0.005097380649999983,-0.005359793050000228,0.6141123501492403,-0.48796344299340977,0.6202884004204772,0.4009103253642753,0.8698735133021124,0.28738646779511157,0.060019135624047794,-0.36260567868897736,-0.24791318381216837,0.8963558882684725
../raw_mocap_data/Case3.csv,1749907908.2,-0.0013862026584114465,-0.013451807549222587,-0.015539127682544623,0.004894533653856788,0.21938740528,-0.05812931612000001,1.2279060768199999,-0.035726166970000056,0.009530833129999985,-0.012849481430000198,0.05474461269797029,-0.29534628038000704,-0.2554862482991036,0.9189670173495305,-0.016952248058330482,-0.16450580081030158,-0.19003220451650474,0.059856578781281755,0.694994703191486,-0.5019041066088769,0.5148539893066026,0.4372296356841183,0.863459608621196,0.2515308131407843,-0.02450274572649804,-0.12238577034783008,-0.20236330295234645,0.05675213592250137,-0.023930366410000056,0.007314106889999984,-0.009104637240000213,0.6564042906645059,-0.4953047989627265,0.5690400366597417,0.4196989855361366,0.866538307211496,0.27011872144479887,0.05741863573438035,-0.3291867372830998,-0.2518609669334543,0.9082429441524198
../raw_mocap_data/Case3.csv,1749907908.3,-0.000768790743252503,-0.016896005510374845,-0.014530801154164386,0.005148387120896698,0.20759160472,-0.05591258988000001,1.22416123263,-0.04752196753000005,0.011747559369999988,-0.016594325620000187,0.05200049053535703,-0.2611276398500391,-0.2587843858257509,0.9285143759486008,-0.00940175039016292,-0.20662583127277312,-0.17770110608066303,0.06296102164006213,0.7296859947182744,-0.5077275757495622,0.4580077051049198,0.4534125142913939,0.8606531812737424,0.23171791783835682,-0.016952248058330482,-0.16450580081030158,-0.19003220451650474,0.059856578781281755,-0.035726166970000056,0.009530833129999985,-0.012849481430000198,0.694994703191486,-0.5019041066088769,0.5148539893066026,0.4372296356841183,0.863459608621196,0.2515308131407843,0.05474461269797029,-0.29534628038000704,-0.2554862482991036,0.9189670173495305
../raw_mocap_data/Case3.csv,1749907908.4,-0.00015137882809356006,-0.020340203471527096,-0.01352247462578415,0.005402240587936609,0.19579580415999998,-0.05369586364000001,1.2204163884399999,-0.05931776809000004,0.013964285609999988,-0.020339169810000172,0.04918978302728196,-0.226574631818341,-0.26175115632964646,0.9368727947924441,-0.0018512527219953605,-0.24874586173524463,-0.16537000764482132,0.06606546449884251,0.7603005367529524,-0.5127453886986806,0.3987922519074454,0.46816476078415864,0.8581333948116439,0.2107814827468365,-0.00940175039016292,-0.20662583127277312,-0.17770110608066303,0.06296102164006213,-0.04752196753000005,0.011747559369999988,-0.016594325620000187,0.7296859947182744,-0.5077275757495622,0.4580077051049198,0.4534125142913939,0.8606531812737424,0.23171791783835682,0.05200049053535703,-0.2611276398500391,-0.2587843858257509,0.9285143759486008
../raw_mocap_data/Case3.csv,1749907908.5,0.0004660330870653829,-0.02378440143267935,-0.01251414809740391,0.00565609405497652,0.1840000036,-0.05147913740000001,1.21667154425,-0.07111356865000004,0.01618101184999999,-0.024084014000000153,0.04631608921537894,-0.19173150055939675,-0.2643827609343398,0.9440315711319038,0.005699244946172195,-0.29086589219771614,-0.15303890920897964,0.06916990735762289,0.7866815748279555,-0.5169318529406857,0.33751082833224344,0.4814108397994557,0.8559131512010575,0.18882870789331369,-0.0018512527219953605,-0.24874586173524463,-0.16537000764482132,0.06606546449884251,-0.05931776809000004,0.013964285609999988,-0.020339169810000172,0.7603005367529524,-0.5127453886986806,0.3987922519074454,0.46816476078415864,0.8581333948116439,0.2107814827468365,0.04918978302728196,-0.226574631818341,-0.26175115632964646,0.9368727947924441
